LocationTime,Suicide_Val_TOT,Alcohol_Val,Edu_Sec_Val,Edu_Try_Val,Emp_Val,Healthy_Spend_Val,Obesity_Val,Pov_Val,Smoking_Val,Soc_Spend_Val,Soc_Sup_Val,Work_Hour_Val
ESP-1990,8,12,29,28,12869,66,48,0,22,0,87,1762
ESP-1991,8,12,78,9,12970,76,48,0,22,0,87,1772
ESP-1992,7,12,77,13,12730,82,48,0,22,0,87,1763
ESP-1993,8,11,29,28,12197,89,43,0,32,0,87,1755
ESP-1994,8,11,73,15,12169,94,48,0,22,0,87,1754
ESP-1995,8,11,72,16,12461,115,44,0,33,0,87,1754
ESP-1996,8,10,29,28,12811,119,48,0,22,0,87,1749
ESP-1997,8,11,67,19,13286,124,45,0,33,0,87,1749
ESP-1998,8,11,65,20,13837,131,48,0,22,0,87,1753
ESP-1999,8,11,63,21,14689,139,48,0,22,0,87,1753
ESP-2000,8,11,61,22,15505,155,48,0,22,0,87,1752
ESP-2001,7,12,59,23,16146,168,48,0,31,0,87,1762
ESP-2002,8,10,57,24,16790,184,48,0,22,0,87,1763
ESP-2003,8,11,56,25,17475,204,48,0,28,0,87,1754
ESP-2004,8,11,54,26,18142,213,48,0,22,0,87,1739
ESP-2005,7,11,51,28,19206,220,48,0,22,0,87,1723
ESP-2006,7,11,50,28,19938,232,51,0,26,0,95,1713
ESP-2007,7,11,49,29,20579,239,48,0,22,0,94,1701
ESP-2008,7,10,48,29,20469,247,48,0,22,0,93,1710
ESP-2009,7,10,48,30,19106,237,52,0,26,0,92,1715
ESP-2010,6,9,47,31,18724,242,48,0,22,1,89,1705
ESP-2011,6,9,46,31,18421,251,52,0,23,1,89,1710
ESP-2012,7,9,45,32,17632,263,48,0,22,1,89,1696
ESP-2013,7,9,44,33,17138,277,48,0,22,1,89,1689
ESP-2014,7,9,43,34,17343,294,51,0,23,1,89,1690
ESP-2015,7,10,42,35,17865,299,48,0,22,1,89,1694
ESP-2016,7,10,41,35,18341,308,48,0,22,1,89,1701
ESP-2017,7,10,40,36,18824,336,53,0,22,1,89,1692
ESP-2018,6,10,39,37,19327,351,48,0,22,24,89,1697
ESP-2019,7,10,38,38,19779,355,48,0,22,24,94,1682
ESP-2020,7,7,37,39,19202,341,50,0,19,3,94,1569
EST-1990,30,9,29,28,824,212,57,0,27,3,87,1753
EST-1991,30,9,29,28,805,212,48,0,22,3,87,1753
EST-1992,35,7,29,28,760,212,41,0,30,3,87,1753
EST-1993,41,8,29,28,697,212,48,0,22,3,87,1753
EST-1994,44,8,29,28,673,212,43,0,33,3,87,1753
EST-1995,43,8,29,28,631,212,48,0,22,3,87,1753
EST-1996,41,8,29,28,617,212,41,0,31,3,87,1753
EST-1997,39,8,17,30,615,212,48,0,22,3,87,1753
EST-1998,36,8,16,29,604,212,40,0,29,3,87,1753
EST-1999,35,8,15,28,577,39,48,0,22,0,87,1753
EST-2000,27,9,14,28,585,49,41,0,30,0,87,1884
EST-2001,29,10,13,29,589,46,48,0,22,0,87,1877
EST-2002,27,12,13,29,589,57,42,0,28,0,87,1879
EST-2003,25,11,12,29,603,62,48,0,22,0,87,1884
EST-2004,24,11,11,30,601,76,43,0,32,0,87,1892
EST-2005,20,13,11,33,615,83,48,0,22,0,87,1913
EST-2006,17,13,11,33,651,85,46,0,27,0,86,1906
EST-2007,18,14,11,33,657,99,48,0,22,0,84,1903
EST-2008,17,14,11,34,656,107,49,0,26,0,87,1874
EST-2009,19,11,11,36,593,104,48,0,22,0,84,1745
EST-2010,16,11,10,35,568,116,48,0,26,0,87,1785
EST-2011,15,12,11,36,603,117,48,0,22,0,88,1827
EST-2012,17,12,10,37,614,126,48,0,26,0,88,1796
EST-2013,15,11,9,37,621,141,48,0,22,0,88,1777
EST-2014,17,11,11,37,624,161,51,0,22,0,88,1771
EST-2015,14,10,11,38,640,172,48,0,22,0,88,1763
EST-2016,13,10,11,38,644,186,51,0,21,0,88,1767
EST-2017,16,10,11,39,658,203,48,0,22,0,88,1768
EST-2018,14,10,10,41,664,216,50,0,17,17,88,1707
EST-2019,14,10,9,41,671,217,48,0,22,17,88,1694
EST-2020,15,10,9,42,656,216,51,0,17,3,92,1637
FIN-1990,30,9,29,28,2493,91,37,0,25,1,87,1671
FIN-1991,30,9,29,28,2365,95,38,0,27,1,87,1652
FIN-1992,28,8,29,28,2196,101,40,0,26,1,87,1652
FIN-1993,27,8,29,28,2061,109,39,0,23,1,87,1651
FIN-1994,27,8,29,28,2045,111,41,0,22,1,87,1671
FIN-1995,27,8,29,28,2090,139,44,0,24,1,87,1677
FIN-1996,24,8,29,28,2119,146,42,0,22,1,87,1675
FIN-1997,25,8,29,28,2162,150,42,0,24,1,87,1671
FIN-1998,23,8,29,28,2203,152,43,0,25,1,87,1661
FIN-1999,23,8,29,28,2295,164,42,0,23,1,87,1661
FIN-2000,22,8,26,32,2335,171,63,0,23,1,87,1650
FIN-2001,23,9,29,28,2367,177,44,0,23,1,87,1636
FIN-2002,21,9,29,28,2372,191,45,0,23,1,87,1628
FIN-2003,20,9,24,33,2364,195,45,0,22,1,87,1623
FIN-2004,20,9,22,34,2364,206,45,0,23,1,87,1624
FIN-2005,18,10,21,34,2400,213,49,0,21,1,87,1613
FIN-2006,19,10,20,35,2443,216,47,0,21,1,95,1608
FIN-2007,18,10,19,36,2491,236,48,0,20,1,87,1605
FIN-2008,19,10,18,36,2530,252,48,0,20,1,94,1601
FIN-2009,19,10,18,37,2457,254,49,0,18,1,87,1580
FIN-2010,17,9,17,38,2447,270,49,0,19,1,90,1585
FIN-2011,16,9,16,39,2473,276,65,0,17,1,90,1578
FIN-2012,15,9,15,39,2483,283,58,0,17,1,90,1568
FIN-2013,16,9,14,40,2456,297,49,0,15,1,90,1560
FIN-2014,14,8,13,41,2447,297,52,0,15,1,90,1558
FIN-2016,14,8,12,43,2448,333,56,0,15,1,90,1555
FIN-2017,14,8,11,44,2473,339,67,0,13,1,90,1548
FIN-2018,14,8,10,45,2539,341,55,0,14,0,90,1546
FIN-2019,13,8,9,45,2565,331,57,0,13,29,90,1538
FRA-1990,21,15,29,28,23064,125,29,0,31,2,87,1645
FRA-1991,21,15,49,15,23089,135,29,0,31,2,87,1638
FRA-1992,21,15,46,16,22984,141,30,0,29,2,87,1635
FRA-1993,22,14,29,28,22683,150,31,0,29,2,87,1627
FRA-1994,21,14,42,17,22713,158,30,0,28,2,87,1623
FRA-1995,21,14,40,18,22914,154,33,0,29,2,87,1601
FRA-1996,19,14,29,28,22973,159,35,0,24,2,87,1597
FRA-1997,19,14,40,20,23104,163,33,0,28,2,87,1596
FRA-1998,18,14,39,20,23520,170,34,0,28,2,87,1585
FRA-1999,18,14,38,21,24005,178,48,0,28,2,87,1578
FRA-2000,18,13,37,21,24628,196,36,0,30,2,87,1558
FRA-2001,18,14,36,23,25098,209,48,0,22,2,87,1538
FRA-2002,18,13,35,24,25290,226,37,0,22,2,87,1504
FRA-2003,18,13,34,23,24704,224,48,0,22,2,87,1507
FRA-2004,18,13,34,24,24808,232,34,0,22,2,87,1531
FRA-2005,17,12,33,25,24984,239,48,0,27,3,87,1532
FRA-2006,17,13,32,26,25150,269,49,0,22,3,93,1515
FRA-2007,16,12,31,26,25586,283,48,0,22,3,93,1537
FRA-2008,16,12,30,27,25926,300,39,0,22,3,93,1543
FRA-2009,16,12,29,28,25674,312,48,0,22,3,91,1531
FRA-2010,16,12,29,29,25730,328,42,0,29,3,94,1540
FRA-2011,16,12,28,29,25758,341,48,0,22,3,94,1546
FRA-2012,15,12,27,30,25804,351,44,0,22,3,82,1541
FRA-2013,14,11,25,32,25785,280,48,0,22,3,94,1526
FRA-2014,13,12,22,33,26376,281,46,0,28,3,94,1518
FRA-2015,13,11,22,34,26441,278,49,0,29,3,82,1519
FRA-2016,12,11,21,34,26579,287,48,0,29,3,82,1522
FRA-2017,12,11,21,35,26803,289,46,0,26,3,82,1507
GBR-1990,8,9,29,28,26818,46,48,0,30,4,87,1617
GBR-1991,8,9,29,28,26058,51,49,0,22,5,87,1614
GBR-1992,8,9,29,28,25435,55,50,0,29,6,87,1582
GBR-1993,7,9,29,28,25088,57,52,0,22,6,87,1577
GBR-1994,7,9,29,28,25253,63,53,0,27,6,87,1586
GBR-1995,7,9,29,28,25489,63,54,0,22,5,87,1586
GBR-1996,7,9,29,28,25727,67,56,0,28,5,87,1586
GBR-1997,7,10,40,22,26155,134,56,0,22,6,87,1586
GBR-1998,7,9,39,23,26395,138,57,0,27,6,87,1581
GBR-1999,7,10,38,24,26691,143,57,0,22,6,87,1572
GBR-2001,7,10,37,26,27711,162,61,0,27,6,87,1562
GBR-2002,7,11,35,26,27944,165,60,0,26,6,87,1543
GBR-2003,6,11,34,28,28223,187,60,0,26,6,87,1534
GBR-2004,7,11,33,29,28533,188,61,0,25,5,87,1533
GBR-2005,6,11,33,29,28853,180,60,0,24,5,87,1544
GBR-2006,6,11,29,34,29140,192,61,0,22,5,97,1536
GBR-2007,6,11,27,35,29378,194,60,0,21,5,96,1541
GBR-2008,7,10,28,35,29627,210,61,0,21,5,95,1524
GBR-2009,6,10,26,37,29154,222,61,0,21,5,96,1516
GBR-2010,6,10,24,38,29227,231,62,0,20,6,94,1507
GBR-2011,7,9,23,39,29374,235,61,0,20,6,92,1515
GBR-2012,7,9,21,41,29694,246,61,0,20,6,92,1531
GBR-2013,7,9,20,41,30041,253,62,0,19,6,94,1533
GBR-2014,7,9,20,42,30752,259,61,0,19,6,94,1542
GBR-2015,7,9,20,44,31285,264,62,0,17,6,92,1525
GBR-2016,7,9,19,45,31745,269,61,0,16,5,92,1541
GBR-2017,7,9,18,45,32060,283,64,0,16,6,92,1535
GBR-2018,8,9,20,45,32443,296,63,0,16,20,92,1536
GBR-2019,8,9,19,47,32794,309,64,0,15,20,92,1537
GBR-2020,8,9,18,49,32508,293,48,0,14,3,94,1363
GRC-1990,3,10,66,10,3713,134,48,0,22,2,87,1975
GRC-1991,3,10,64,11,3628,137,48,0,22,1,87,2004
GRC-1992,3,10,63,12,3680,146,48,0,22,1,87,2031
GRC-1993,4,10,61,13,3715,164,48,0,22,1,87,2051
GRC-1994,3,10,58,13,3786,202,48,0,22,1,87,2018
GRC-1995,3,10,57,14,3820,204,48,0,22,1,87,2000
GRC-1996,3,9,55,15,3868,205,48,0,22,1,87,1999
GRC-1997,3,9,54,15,3853,214,48,0,22,1,87,1998
GRC-1998,3,9,52,16,4017,223,48,0,37,1,87,1998
GRC-1999,3,9,52,17,4031,225,48,0,22,1,87,1995
GRC-2000,3,8,50,17,4088,195,48,0,35,0,87,1997
GRC-2001,3,8,49,18,4202,221,48,0,22,0,87,1991
GRC-2002,2,8,48,18,4264,271,48,0,22,0,87,1984
GRC-2003,3,8,46,19,4353,288,48,0,22,0,87,1982
GRC-2004,3,9,43,21,4389,304,48,0,38,0,87,1974
GRC-2005,3,9,42,21,4443,300,48,0,22,0,87,2025
GRC-2006,3,8,40,22,4527,308,57,0,40,0,82,2014
GRC-2007,2,8,39,22,4564,309,48,0,22,0,80,2001
GRC-2008,3,8,38,23,4610,320,58,0,39,0,87,1996
GRC-2009,3,8,38,23,4556,300,55,0,31,0,79,1972
GRC-2010,3,8,37,24,4389,281,48,0,22,1,71,1931
GRC-2011,4,7,35,26,4054,272,48,0,22,1,71,1950
GRC-2012,4,7,34,26,3695,253,48,0,22,1,71,1989
GRC-2013,4,7,32,27,3513,271,48,0,22,1,71,1996
GRC-2014,4,7,31,28,3536,290,56,0,27,1,71,1949
GRC-2015,4,6,29,29,3610,297,48,0,22,1,71,1935
GRC-2016,4,6,28,30,3673,302,48,0,22,1,71,1942
GRC-2017,4,6,27,31,3752,308,48,0,22,1,71,1946
GRC-2018,4,6,26,31,3828,328,48,0,22,24,71,1961
GRC-2019,4,6,26,31,3911,314,57,0,24,24,71,1916
HRV-1990,27,9,29,28,16354,212,48,0,22,3,87,1753
HRV-1991,25,9,29,28,16354,212,48,0,22,3,87,1753
HRV-1992,26,9,29,28,16354,212,48,0,22,3,87,1753
HRV-1993,24,9,29,28,16354,212,48,0,22,3,87,1753
HRV-1994,25,9,29,28,16354,212,48,0,22,3,87,1753
HRV-1995,21,9,29,28,16354,212,48,0,22,3,87,1923
HRV-1996,24,9,29,28,16354,212,48,0,22,3,87,1923
HRV-1997,23,9,29,28,16354,212,48,0,22,3,87,1923
HRV-1998,25,9,29,28,16354,212,48,0,22,3,87,1923
HRV-1999,24,9,29,28,16354,212,48,0,22,3,87,1923
HRV-2000,24,14,29,28,16354,212,48,0,22,3,87,1921
HRV-2001,19,14,29,28,16354,212,48,0,22,3,87,1922
HRV-2002,20,14,29,28,16354,212,48,0,22,3,87,1922
HRV-2003,19,13,29,28,16354,212,48,0,22,3,87,1923
HRV-2004,19,13,29,28,16354,212,48,0,22,3,87,1925
HRV-2005,19,11,29,28,16354,54,48,0,22,3,87,1925
HRV-2006,17,11,29,28,16354,60,48,0,22,3,87,1927
HRV-2007,17,12,29,28,16354,66,48,0,22,3,87,1929
HRV-2008,17,12,29,28,16354,83,48,0,22,3,87,1931
HRV-2009,17,12,29,28,16354,82,48,0,22,3,87,1928
HRV-2010,16,10,29,28,16354,81,48,0,22,3,87,1941
HRV-2011,15,11,29,28,16354,109,48,0,22,3,87,1939
HRV-2012,17,10,29,28,16354,104,48,0,22,3,87,1923
HRV-2013,15,10,29,28,16354,74,48,0,22,3,87,1908
HRV-2014,15,9,29,28,16354,88,48,0,22,3,87,1890
HRV-2015,16,9,29,28,16354,94,48,0,22,3,87,1826
HRV-2016,15,10,29,28,16354,103,48,0,22,3,87,1834
HRV-2017,14,9,29,28,16354,108,48,0,22,3,87,1823
HRV-2019,13,9,29,28,16354,124,48,0,22,3,87,1837
HUN-1990,43,13,29,28,16354,212,48,0,22,3,87,2082
HUN-1991,42,13,29,28,16354,27,48,0,22,3,87,2048
HUN-1992,41,13,29,28,4026,32,48,0,22,3,87,2002
HUN-1993,38,13,29,28,3770,34,48,0,22,3,87,2002
HUN-1994,37,12,29,28,3644,38,48,0,35,3,87,2142
HUN-1995,35,12,29,28,3575,45,48,0,22,3,87,1948
HUN-1996,35,12,29,28,3557,51,48,0,22,3,87,1946
HUN-1997,33,12,37,12,3567,53,48,0,22,3,87,1954
HUN-1998,33,12,36,13,3636,76,48,0,22,3,87,1945
HUN-1999,35,12,32,13,3791,89,48,0,22,0,87,1952
HUN-2000,34,12,30,14,3829,102,51,0,30,0,87,1932
HUN-2001,30,13,30,14,3868,117,48,0,22,0,87,1897
HUN-2002,28,13,28,14,3870,129,48,0,22,0,87,1883
HUN-2003,28,13,25,15,3921,144,52,0,30,0,87,1856
HUN-2004,27,13,24,16,3900,147,48,0,22,0,87,1858
HUN-2005,26,13,23,17,3901,153,48,0,22,0,87,1834
HUN-2006,24,13,21,17,3928,157,48,0,22,0,92,1813
HUN-2007,24,12,20,18,3902,159,48,0,22,0,92,1787
HUN-2008,24,11,20,19,3848,166,48,0,22,0,89,1791
HUN-2009,24,11,19,19,3747,169,61,0,26,0,87,1758
HUN-2010,24,10,18,20,3732,194,48,0,22,0,85,1766
HUN-2011,23,11,18,21,3759,208,48,0,22,0,85,1753
HUN-2012,22,11,17,22,3827,215,48,0,22,0,85,1738
HUN-2013,20,10,17,22,3892,214,48,0,22,0,85,1733
HUN-2014,18,10,16,23,4100,216,62,0,25,0,85,1748
HUN-2015,18,10,16,24,4210,212,48,0,22,0,85,1745
HUN-2016,16,11,16,23,4351,224,48,0,22,0,85,1760
HUN-2017,15,10,16,24,4421,218,48,0,22,0,85,1747
HUN-2018,15,11,15,25,4469,224,48,0,22,0,85,1729
HUN-2019,14,10,15,26,4512,229,67,0,24,18,85,1722
IRL-1990,11,11,29,28,1150,76,48,0,30,1,87,2081
IRL-1991,11,11,59,15,1146,83,48,0,28,1,87,2046
IRL-1992,11,11,57,17,1155,87,48,0,30,1,87,1998
IRL-1993,10,11,29,28,1173,92,48,0,28,1,87,1971
IRL-1994,12,11,54,18,1213,97,48,0,28,1,87,1971
IRL-1995,11,11,52,19,1272,106,48,0,22,1,87,1963
IRL-1996,11,12,29,28,1319,114,48,0,22,1,87,1954
IRL-1997,13,12,29,28,1371,118,48,0,22,1,87,1954
IRL-1998,13,13,29,28,1520,124,43,0,33,1,87,1953
IRL-1999,11,13,29,28,1614,131,48,0,22,1,87,1942
IRL-2000,12,14,42,21,1692,145,48,0,22,3,87,1933
IRL-2001,12,14,44,23,1745,161,48,0,22,3,87,1924
IRL-2002,11,14,40,24,1777,176,48,0,27,2,87,1904
IRL-2003,11,13,38,26,1810,190,48,0,22,1,87,1887
IRL-2004,11,13,37,27,1864,204,48,0,22,2,87,1875
IRL-2005,10,13,35,29,1952,225,48,0,22,2,87,1883
IRL-2006,10,13,33,31,2043,244,48,0,22,2,96,1879
IRL-2007,10,13,32,32,2221,241,61,0,24,2,87,1865
IRL-2008,11,12,30,33,2198,258,48,0,22,2,98,1844
IRL-2009,11,11,28,35,2015,303,48,0,22,2,95,1812
IRL-2010,10,11,27,37,1925,330,48,0,22,2,95,1721
IRL-2011,12,11,26,38,1888,403,48,0,22,3,95,1737
IRL-2012,12,11,25,39,1880,421,48,0,22,3,95,1738
IRL-2013,11,10,23,41,1937,432,48,0,22,3,95,1743
IRL-2014,10,10,21,41,1988,416,48,0,22,2,92,1757
IRL-2015,9,10,20,42,2056,410,61,0,19,2,95,1771
IRL-2018,9,11,16,46,2257,429,48,0,17,13,95,1782
ISL-1990,16,5,29,28,126,77,36,0,30,3,87,1665
ISL-1991,15,5,29,28,136,81,48,0,29,3,87,1668
ISL-1992,11,4,29,28,136,92,48,0,28,3,87,1668
ISL-1993,11,4,29,28,136,103,48,0,26,3,87,1683
ISL-1994,10,4,29,28,137,104,48,0,26,3,87,1655
ISL-1995,11,4,29,28,142,105,48,0,26,3,87,1641
ISL-1996,13,4,29,28,142,113,48,0,27,3,87,1659
ISL-1997,14,5,29,28,142,130,48,0,26,3,87,1684
ISL-1998,11,5,29,28,147,163,48,0,24,3,87,1665
ISL-1999,11,5,29,28,153,169,48,0,25,3,87,1645
ISL-2000,18,6,29,28,156,177,48,0,22,4,87,1696
ISL-2001,12,6,29,28,159,184,48,0,22,4,87,1707
ISL-2002,10,6,29,28,156,196,48,0,21,4,87,1672
ISL-2003,9,6,34,27,155,200,48,0,21,4,87,1639
ISL-2004,12,6,33,27,154,214,48,0,19,4,87,1645
ISL-2005,11,7,31,29,159,214,48,0,19,4,87,1637
ISL-2006,10,7,31,30,167,215,48,0,18,4,87,1627
ISL-2007,12,7,30,30,175,219,60,0,19,5,87,1605
ISL-2008,12,7,30,31,177,220,48,0,17,5,97,1625
ISL-2009,12,7,30,32,166,219,48,0,15,5,87,1536
ISL-2010,15,6,30,31,165,226,58,0,14,5,87,1527
ISL-2011,8,6,30,32,166,228,48,0,14,5,87,1537
ISL-2012,11,6,30,33,167,234,63,0,13,5,97,1523
ISL-2013,16,6,29,34,173,237,48,0,11,6,97,1524
ISL-2014,14,7,28,35,177,241,48,0,12,6,87,1513
ISL-2015,12,7,26,37,183,245,55,0,10,6,97,1511
ISL-2016,12,7,23,38,190,249,48,0,10,6,97,1520
ISL-2017,9,7,25,39,193,255,48,0,9,6,97,1507
ISL-2018,9,7,24,40,198,255,48,0,8,16,87,1496
ISL-2019,11,7,24,40,201,253,58,0,8,17,97,1480
ISL-2020,12,7,24,40,194,263,48,0,7,3,97,1446
ISR-1990,9,1,29,28,16354,212,48,0,22,3,87,1904
ISR-1991,10,1,29,28,16354,212,48,0,22,3,87,1897
ISR-1992,9,1,29,28,16354,212,48,0,22,3,87,1951
ISR-1993,9,2,29,28,16354,212,48,0,22,3,87,1953
ISR-1994,10,1,29,28,16354,212,48,0,22,3,87,1993
ISR-1995,8,1,29,28,1965,123,48,0,22,0,87,2013
ISR-1996,7,1,29,28,2012,124,48,0,24,0,87,2031
ISR-1997,8,2,29,28,2040,139,48,0,22,0,87,2036
ISR-1998,6,2,29,28,2072,162,48,0,22,0,87,2011
ISR-1999,7,2,29,28,2136,158,62,0,22,0,87,2021
ISR-2000,7,2,29,28,2221,190,48,0,24,2,87,2032
ISR-2001,7,2,29,28,2265,207,48,0,22,2,87,1996
ISR-2002,7,2,19,42,2284,202,43,0,21,2,87,2014
ISR-2003,7,2,18,42,2330,205,48,0,22,2,87,1997
ISR-2004,7,2,29,28,2400,217,44,0,21,2,87,1975
ISR-2005,7,2,21,43,2493,236,48,0,22,2,87,1966
ISR-2006,6,2,29,28,2573,223,44,0,19,2,91,1955
ISR-2007,5,2,19,43,2682,249,48,0,22,2,85,1966
ISR-2008,5,2,18,44,2776,242,47,0,18,2,85,1963
ISR-2009,6,2,18,44,2841,251,48,0,22,2,93,1962
ISR-2010,7,2,17,45,2938,248,49,0,18,2,91,1956
ISR-2011,6,2,17,46,3024,263,48,0,22,2,91,1947
ISR-2012,6,2,15,46,3359,279,48,0,22,2,91,1918
ISR-2013,5,2,15,47,3449,275,51,0,16,2,91,1908
ISR-2014,5,2,14,48,3555,277,54,0,17,2,91,1894
ISR-2015,5,2,14,48,3643,283,50,0,22,2,91,1895
ISR-2016,5,2,13,49,3736,310,53,0,19,2,91,1922
ISR-2017,5,2,12,50,3824,316,50,0,16,2,91,1918
ISR-2018,6,3,13,50,3905,323,48,0,22,2,91,1910
ISR-2019,5,3,12,50,3966,322,56,0,16,16,91,1898
ISR-2020,5,9,12,50,3913,295,54,0,22,3,91,1782
ITA-1990,7,11,29,28,21215,86,48,0,27,2,87,1753
ITA-1991,8,10,71,6,21410,93,48,0,22,2,87,1753
ITA-1992,8,10,71,6,21270,96,48,0,22,2,87,1753
ITA-1993,8,10,29,28,20305,107,48,0,25,2,87,1753
ITA-1994,7,10,66,7,19972,119,38,0,25,2,87,1753
ITA-1995,8,9,65,7,19851,150,48,0,25,1,87,1856
ITA-1996,8,9,29,28,19950,156,48,0,26,1,87,1866
ITA-1997,8,9,29,28,20027,168,48,0,25,1,87,1859
ITA-1998,7,9,59,8,20424,180,48,0,24,1,87,1873
ITA-1999,6,8,57,9,20682,184,41,0,24,1,87,1869
ITA-2000,6,9,57,9,21072,195,41,0,24,1,87,1850
ITA-2001,6,9,56,10,21506,191,42,0,24,1,87,1837
ITA-2002,6,9,55,10,21820,200,42,0,24,1,87,1826
ITA-2003,6,9,51,10,22047,197,42,0,24,1,87,1815
ITA-2004,6,9,51,11,22362,202,48,0,22,1,87,1814
ITA-2005,6,8,49,12,22406,196,44,0,22,1,87,1811
ITA-2006,5,8,48,12,22757,205,45,0,23,1,91,1811
ITA-2007,5,8,47,13,22894,210,45,0,22,1,90,1817
ITA-2008,6,8,46,14,23090,226,45,0,22,1,86,1806
ITA-2009,6,7,45,14,22698,220,46,0,23,1,86,1775
ITA-2010,6,7,44,14,22526,230,46,0,23,1,86,1776
ITA-2011,6,7,44,14,22597,245,45,0,22,1,86,1772
ITA-2012,6,7,42,15,22565,255,46,0,22,2,86,1733
ITA-2013,6,7,41,16,22190,254,45,0,21,1,86,1719
ITA-2014,6,7,40,16,22278,257,46,0,19,1,86,1716
ITA-2015,5,7,40,17,22464,272,45,0,19,1,86,1717
ITA-2016,5,7,39,17,22757,288,45,0,20,1,86,1721
ITA-2017,5,7,39,18,23021,305,46,0,19,1,86,1719
JPN-1990,18,9,29,28,62495,89,22,0,28,0,87,2031
JPN-1991,17,8,29,28,63687,91,22,0,27,0,87,1998
JPN-1992,18,8,29,28,64361,99,22,0,27,0,87,1965
JPN-1993,17,9,29,28,64496,99,22,0,24,0,87,1905
JPN-1994,17,9,29,28,64530,108,21,0,24,0,87,1898
JPN-1995,17,8,29,28,64565,92,22,0,28,0,87,1883
JPN-1996,17,9,29,28,64859,93,21,0,27,0,87,1892
JPN-1997,18,8,29,30,65567,104,22,0,28,3,87,1864
JPN-1998,24,8,29,30,65141,111,23,0,27,3,87,1841
JPN-1999,24,8,29,31,64623,118,23,0,26,3,87,1810
JPN-2000,23,8,29,33,64463,127,23,0,27,3,87,1821
JPN-2001,22,8,29,34,64120,130,24,0,24,3,87,1808
JPN-2002,22,8,29,36,63303,139,25,0,24,3,87,1798
JPN-2003,24,8,29,37,63161,153,24,0,27,3,87,1798
JPN-2004,22,8,29,38,63285,158,24,0,26,3,87,1785
JPN-2005,22,8,29,39,63561,161,24,0,24,2,87,1776
JPN-2006,22,7,29,40,63887,175,25,0,23,2,92,1785
JPN-2007,22,7,29,41,64275,174,24,0,24,3,93,1784
JPN-2008,22,7,29,42,64091,182,24,0,21,3,88,1771
JPN-2009,22,7,29,43,63145,192,25,0,23,3,88,1713
JPN-2010,21,7,29,44,62981,197,25,0,19,3,86,1732
JPN-2011,21,7,29,46,62934,208,25,0,20,3,86,1728
JPN-2012,19,7,29,46,62796,218,23,0,20,3,86,1745
JPN-2013,19,7,29,47,63265,231,24,0,19,3,86,1733
JPN-2014,18,7,29,48,63711,235,24,0,19,3,86,1729
JPN-2015,17,7,29,49,64018,245,23,0,18,3,86,1719
JPN-2016,15,7,29,50,64701,234,25,0,18,3,86,1713
JPN-2017,15,7,29,51,65424,238,25,0,17,2,86,1708
JPN-2018,15,7,29,51,66820,252,26,0,17,3,86,1680
JPN-2019,14,7,29,52,67495,252,27,0,16,3,86,1643
KOR-1990,9,9,29,28,18084,91,48,0,22,0,87,1753
KOR-1991,8,8,29,28,18648,100,48,0,22,0,87,1753
KOR-1992,9,8,29,28,19009,107,48,0,34,0,87,1753
KOR-1993,11,8,29,28,19234,109,48,0,22,0,87,1753
KOR-1994,11,9,29,28,19848,110,48,0,22,0,87,1753
KOR-1995,12,8,40,18,20414,119,48,0,35,2,87,1753
KOR-1996,15,9,29,28,20853,124,48,0,22,2,87,1753
KOR-1997,16,8,37,19,21213,122,48,0,22,2,87,1753
KOR-1998,22,8,33,22,19937,108,24,0,30,2,87,1753
KOR-1999,18,9,32,23,20291,122,48,0,22,2,87,1753
