LocationTime,LOCATION,INDICATOR,SUBJECT,TIME,Value
GBR-1990,GBR,SUICIDE,WOMEN,1990,3.9
GBR-1991,GBR,SUICIDE,WOMEN,1991,3.6
GBR-1992,GBR,SUICIDE,WOMEN,1992,3.6
GBR-1993,GBR,SUICIDE,WOMEN,1993,3.5
GBR-1994,GBR,SUICIDE,WOMEN,1994,3.3
GBR-1995,GBR,SUICIDE,WOMEN,1995,3.2
GBR-1996,GBR,SUICIDE,WOMEN,1996,3.3
GBR-1997,GBR,SUICIDE,WOMEN,1997,3.2
GBR-1998,GBR,SUICIDE,WOMEN,1998,3.3
GBR-1999,GBR,SUICIDE,WOMEN,1999,3.3
GBR-2001,GBR,SUICIDE,WOMEN,2001,3.1
GBR-2002,GBR,SUICIDE,WOMEN,2002,3.1
GBR-2003,GBR,SUICIDE,WOMEN,2003,3.0
GBR-2004,GBR,SUICIDE,WOMEN,2004,3.3
GBR-2005,GBR,SUICIDE,WOMEN,2005,3.2
GBR-2006,GBR,SUICIDE,WOMEN,2006,3.0
GBR-2007,GBR,SUICIDE,WOMEN,2007,2.8
GBR-2008,GBR,SUICIDE,WOMEN,2008,3.1
GBR-2009,GBR,SUICIDE,WOMEN,2009,2.9
GBR-2010,GBR,SUICIDE,WOMEN,2010,3.0
GBR-2011,GBR,SUICIDE,WOMEN,2011,3.0
GBR-2012,GBR,SUICIDE,WOMEN,2012,2.9
GBR-2013,GBR,SUICIDE,WOMEN,2013,3.0
GBR-2014,GBR,SUICIDE,WOMEN,2014,3.3
GBR-2015,GBR,SUICIDE,WOMEN,2015,3.6
GBR-2016,GBR,SUICIDE,WOMEN,2016,3.3
GBR-2017,GBR,SUICIDE,WOMEN,2017,3.2
GBR-2018,GBR,SUICIDE,WOMEN,2018,3.8
GBR-2019,GBR,SUICIDE,WOMEN,2019,4.0
GBR-2020,GBR,SUICIDE,WOMEN,2020,4.0
USA-1990,USA,SUICIDE,MEN,1990,23.2
USA-1991,USA,SUICIDE,MEN,1991,22.9
USA-1992,USA,SUICIDE,MEN,1992,22.2
USA-1993,USA,SUICIDE,MEN,1993,22.4
USA-1994,USA,SUICIDE,MEN,1994,22.1
USA-1995,USA,SUICIDE,MEN,1995,22.0
USA-1996,USA,SUICIDE,MEN,1996,21.4
USA-1997,USA,SUICIDE,MEN,1997,20.8
USA-1998,USA,SUICIDE,MEN,1998,20.6
USA-1999,USA,SUICIDE,MEN,1999,19.4
USA-2000,USA,SUICIDE,MEN,2000,18.9
USA-2001,USA,SUICIDE,MEN,2001,19.3
USA-2002,USA,SUICIDE,MEN,2002,19.6
USA-2003,USA,SUICIDE,MEN,2003,19.1
USA-2004,USA,SUICIDE,MEN,2004,19.1
USA-2005,USA,SUICIDE,MEN,2005,19.1
USA-2006,USA,SUICIDE,MEN,2006,19.1
USA-2007,USA,SUICIDE,MEN,2007,19.7
USA-2008,USA,SUICIDE,MEN,2008,20.2
USA-2009,USA,SUICIDE,MEN,2009,20.5
USA-2010,USA,SUICIDE,MEN,2010,21.0
USA-2011,USA,SUICIDE,MEN,2011,21.3
USA-2012,USA,SUICIDE,MEN,2012,21.6
USA-2013,USA,SUICIDE,MEN,2013,21.7
USA-2014,USA,SUICIDE,MEN,2014,22.1
USA-2015,USA,SUICIDE,MEN,2015,22.4
USA-2016,USA,SUICIDE,MEN,2016,22.6
USA-2017,USA,SUICIDE,MEN,2017,23.7
USA-2018,USA,SUICIDE,MEN,2018,24.1
USA-2019,USA,SUICIDE,MEN,2019,23.6
USA-2020,USA,SUICIDE,MEN,2020,23.0
USA-1990,USA,SUICIDE,WOMEN,1990,5.2
USA-1991,USA,SUICIDE,WOMEN,1991,5.0
USA-1992,USA,SUICIDE,WOMEN,1992,4.9
USA-1993,USA,SUICIDE,WOMEN,1993,4.9
USA-1994,USA,SUICIDE,WOMEN,1994,4.7
USA-1995,USA,SUICIDE,WOMEN,1995,4.6
USA-1996,USA,SUICIDE,WOMEN,1996,4.5
USA-1997,USA,SUICIDE,WOMEN,1997,4.6
USA-1998,USA,SUICIDE,WOMEN,1998,4.5
USA-1999,USA,SUICIDE,WOMEN,1999,4.2
USA-2000,USA,SUICIDE,WOMEN,2000,4.1
USA-2001,USA,SUICIDE,WOMEN,2001,4.2
USA-2002,USA,SUICIDE,WOMEN,2002,4.4
USA-2003,USA,SUICIDE,WOMEN,2003,4.3
USA-2004,USA,SUICIDE,WOMEN,2004,4.7
USA-2005,USA,SUICIDE,WOMEN,2005,4.5
USA-2006,USA,SUICIDE,WOMEN,2006,4.7
USA-2007,USA,SUICIDE,WOMEN,2007,4.9
USA-2008,USA,SUICIDE,WOMEN,2008,5.0
USA-2009,USA,SUICIDE,WOMEN,2009,5.1
USA-2010,USA,SUICIDE,WOMEN,2010,5.2
USA-2011,USA,SUICIDE,WOMEN,2011,5.5
USA-2012,USA,SUICIDE,WOMEN,2012,5.6
USA-2013,USA,SUICIDE,WOMEN,2013,5.8
USA-2014,USA,SUICIDE,WOMEN,2014,6.1
USA-2015,USA,SUICIDE,WOMEN,2015,6.3
USA-2016,USA,SUICIDE,WOMEN,2016,6.4
USA-2017,USA,SUICIDE,WOMEN,2017,6.4
USA-2018,USA,SUICIDE,WOMEN,2018,6.5
USA-2019,USA,SUICIDE,WOMEN,2019,6.3
USA-2020,USA,SUICIDE,WOMEN,2020,5.7
BRA-1990,BRA,SUICIDE,MEN,1990,7.7
BRA-1991,BRA,SUICIDE,MEN,1991,8.3
BRA-1992,BRA,SUICIDE,MEN,1992,8.2
BRA-1993,BRA,SUICIDE,MEN,1993,8.1
BRA-1994,BRA,SUICIDE,MEN,1994,8.5
BRA-1995,BRA,SUICIDE,MEN,1995,9.3
BRA-1996,BRA,SUICIDE,MEN,1996,9.4
BRA-1997,BRA,SUICIDE,MEN,1997,9.4
BRA-1998,BRA,SUICIDE,MEN,1998,9.3
BRA-1999,BRA,SUICIDE,MEN,1999,8.5
BRA-2000,BRA,SUICIDE,MEN,2000,8.7
BRA-2001,BRA,SUICIDE,MEN,2001,9.4
BRA-2002,BRA,SUICIDE,MEN,2002,8.8
BRA-2003,BRA,SUICIDE,MEN,2003,8.9
BRA-2004,BRA,SUICIDE,MEN,2004,8.9
BRA-2005,BRA,SUICIDE,MEN,2005,9.5
BRA-2006,BRA,SUICIDE,MEN,2006,9.2
BRA-2007,BRA,SUICIDE,MEN,2007,9.3
BRA-2008,BRA,SUICIDE,MEN,2008,9.4
BRA-2009,BRA,SUICIDE,MEN,2009,9.5
BRA-2010,BRA,SUICIDE,MEN,2010,9.2
BRA-2011,BRA,SUICIDE,MEN,2011,9.5
BRA-2012,BRA,SUICIDE,MEN,2012,9.7
BRA-2013,BRA,SUICIDE,MEN,2013,9.8
BRA-2014,BRA,SUICIDE,MEN,2014,9.8
BRA-2015,BRA,SUICIDE,MEN,2015,10.2
BRA-2016,BRA,SUICIDE,MEN,2016,10.3
BRA-2017,BRA,SUICIDE,MEN,2017,10.9
BRA-2018,BRA,SUICIDE,MEN,2018,10.8
BRA-2019,BRA,SUICIDE,MEN,2019,11.1
BRA-1990,BRA,SUICIDE,WOMEN,1990,2.2
BRA-1991,BRA,SUICIDE,WOMEN,1991,2.2
BRA-1992,BRA,SUICIDE,WOMEN,1992,2.0
BRA-1993,BRA,SUICIDE,WOMEN,1993,1.9
BRA-1994,BRA,SUICIDE,WOMEN,1994,2.0
BRA-1995,BRA,SUICIDE,WOMEN,1995,2.2
BRA-1996,BRA,SUICIDE,WOMEN,1996,2.2
BRA-1997,BRA,SUICIDE,WOMEN,1997,2.1
BRA-1998,BRA,SUICIDE,WOMEN,1998,2.1
BRA-1999,BRA,SUICIDE,WOMEN,1999,1.7
BRA-2000,BRA,SUICIDE,WOMEN,2000,1.9
BRA-2001,BRA,SUICIDE,WOMEN,2001,2.0
BRA-2002,BRA,SUICIDE,WOMEN,2002,2.1
BRA-2003,BRA,SUICIDE,WOMEN,2003,1.9
BRA-2004,BRA,SUICIDE,WOMEN,2004,2.0
BRA-2005,BRA,SUICIDE,WOMEN,2005,2.1
BRA-2006,BRA,SUICIDE,WOMEN,2006,2.1
BRA-2007,BRA,SUICIDE,WOMEN,2007,2.1
BRA-2008,BRA,SUICIDE,WOMEN,2008,2.2
BRA-2009,BRA,SUICIDE,WOMEN,2009,2.1
BRA-2010,BRA,SUICIDE,WOMEN,2010,2.3
BRA-2011,BRA,SUICIDE,WOMEN,2011,2.3
BRA-2012,BRA,SUICIDE,WOMEN,2012,2.4
BRA-2013,BRA,SUICIDE,WOMEN,2013,2.4
BRA-2014,BRA,SUICIDE,WOMEN,2014,2.3
BRA-2015,BRA,SUICIDE,WOMEN,2015,2.5
BRA-2016,BRA,SUICIDE,WOMEN,2016,2.4
BRA-2017,BRA,SUICIDE,WOMEN,2017,2.6
BRA-2018,BRA,SUICIDE,WOMEN,2018,2.6
BRA-2019,BRA,SUICIDE,WOMEN,2019,2.7
CHL-1990,CHL,SUICIDE,MEN,1990,13.3
CHL-1991,CHL,SUICIDE,MEN,1991,13.4
CHL-1992,CHL,SUICIDE,MEN,1992,11.2
CHL-1993,CHL,SUICIDE,MEN,1993,13.2
CHL-1994,CHL,SUICIDE,MEN,1994,13.5
CHL-1995,CHL,SUICIDE,MEN,1995,15.1
CHL-1996,CHL,SUICIDE,MEN,1996,14.2
CHL-1997,CHL,SUICIDE,MEN,1997,13.9
CHL-1998,CHL,SUICIDE,MEN,1998,15.7
CHL-1999,CHL,SUICIDE,MEN,1999,15.6
CHL-2000,CHL,SUICIDE,MEN,2000,21.0
CHL-2001,CHL,SUICIDE,MEN,2001,21.9
CHL-2002,CHL,SUICIDE,MEN,2002,20.8
CHL-2003,CHL,SUICIDE,MEN,2003,21.3
CHL-2004,CHL,SUICIDE,MEN,2004,21.6
CHL-2005,CHL,SUICIDE,MEN,2005,20.1
CHL-2006,CHL,SUICIDE,MEN,2006,21.3
CHL-2007,CHL,SUICIDE,MEN,2007,20.5
CHL-2008,CHL,SUICIDE,MEN,2008,22.3
CHL-2009,CHL,SUICIDE,MEN,2009,22.8
CHL-2010,CHL,SUICIDE,MEN,2010,21.2
CHL-2011,CHL,SUICIDE,MEN,2011,21.5
CHL-2012,CHL,SUICIDE,MEN,2012,19.4
CHL-2013,CHL,SUICIDE,MEN,2013,18.0
CHL-2014,CHL,SUICIDE,MEN,2014,18.4
CHL-2015,CHL,SUICIDE,MEN,2015,18.2
CHL-2016,CHL,SUICIDE,MEN,2016,18.6
CHL-2017,CHL,SUICIDE,MEN,2017,18.5
CHL-2018,CHL,SUICIDE,MEN,2018,17.3
CHL-1990,CHL,SUICIDE,WOMEN,1990,1.9
CHL-1991,CHL,SUICIDE,WOMEN,1991,2.2
CHL-1992,CHL,SUICIDE,WOMEN,1992,1.5
CHL-1993,CHL,SUICIDE,WOMEN,1993,1.8
CHL-1994,CHL,SUICIDE,WOMEN,1994,1.6
CHL-1995,CHL,SUICIDE,WOMEN,1995,2.1
CHL-1996,CHL,SUICIDE,WOMEN,1996,1.9
CHL-1997,CHL,SUICIDE,WOMEN,1997,1.9
CHL-1998,CHL,SUICIDE,WOMEN,1998,1.9
CHL-1999,CHL,SUICIDE,WOMEN,1999,2.0
CHL-2000,CHL,SUICIDE,WOMEN,2000,2.9
CHL-2001,CHL,SUICIDE,WOMEN,2001,2.9
CHL-2002,CHL,SUICIDE,WOMEN,2002,3.5
CHL-2003,CHL,SUICIDE,WOMEN,2003,3.4
CHL-2004,CHL,SUICIDE,WOMEN,2004,3.3
CHL-2005,CHL,SUICIDE,WOMEN,2005,3.5
CHL-2006,CHL,SUICIDE,WOMEN,2006,3.6
CHL-2007,CHL,SUICIDE,WOMEN,2007,4.2
CHL-2008,CHL,SUICIDE,WOMEN,2008,4.9
CHL-2009,CHL,SUICIDE,WOMEN,2009,5.0
CHL-2010,CHL,SUICIDE,WOMEN,2010,4.4
CHL-2011,CHL,SUICIDE,WOMEN,2011,4.3
CHL-2012,CHL,SUICIDE,WOMEN,2012,3.8
CHL-2013,CHL,SUICIDE,WOMEN,2013,3.6
CHL-2014,CHL,SUICIDE,WOMEN,2014,3.5
CHL-2015,CHL,SUICIDE,WOMEN,2015,4.3
CHL-2016,CHL,SUICIDE,WOMEN,2016,3.4
CHL-2017,CHL,SUICIDE,WOMEN,2017,3.3
CHL-2018,CHL,SUICIDE,WOMEN,2018,3.3
COL-1990,COL,SUICIDE,MEN,1990,6.5
COL-1991,COL,SUICIDE,MEN,1991,6.4
COL-1992,COL,SUICIDE,MEN,1992,7.2
COL-1993,COL,SUICIDE,MEN,1993,7.4
COL-1994,COL,SUICIDE,MEN,1994,8.1
COL-1995,COL,SUICIDE,MEN,1995,7.4
COL-1996,COL,SUICIDE,MEN,1996,7.7
COL-1997,COL,SUICIDE,MEN,1997,7.3
COL-1998,COL,SUICIDE,MEN,1998,12.5
COL-1999,COL,SUICIDE,MEN,1999,11.7
COL-2000,COL,SUICIDE,MEN,2000,11.9
COL-2001,COL,SUICIDE,MEN,2001,11.9
COL-2002,COL,SUICIDE,MEN,2002,10.7
COL-2003,COL,SUICIDE,MEN,2003,10.5
COL-2004,COL,SUICIDE,MEN,2004,11.2
COL-2005,COL,SUICIDE,MEN,2005,10.1
COL-2006,COL,SUICIDE,MEN,2006,10.0
COL-2007,COL,SUICIDE,MEN,2007,9.8
COL-2008,COL,SUICIDE,MEN,2008,9.8
COL-2009,COL,SUICIDE,MEN,2009,9.7
COL-2010,COL,SUICIDE,MEN,2010,8.9
COL-2011,COL,SUICIDE,MEN,2011,8.5
COL-2012,COL,SUICIDE,MEN,2012,8.7
COL-2013,COL,SUICIDE,MEN,2013,8.3
COL-2014,COL,SUICIDE,MEN,2014,8.7
COL-2015,COL,SUICIDE,MEN,2015,9.2
COL-2016,COL,SUICIDE,MEN,2016,9.6
COL-2017,COL,SUICIDE,MEN,2017,10.0
COL-2018,COL,SUICIDE,MEN,2018,10.7
COL-2019,COL,SUICIDE,MEN,2019,10.2
COL-1990,COL,SUICIDE,WOMEN,1990,1.2
COL-1991,COL,SUICIDE,WOMEN,1991,1.3
COL-1992,COL,SUICIDE,WOMEN,1992,1.3
COL-1993,COL,SUICIDE,WOMEN,1993,1.3
COL-1994,COL,SUICIDE,WOMEN,1994,1.5
COL-1995,COL,SUICIDE,WOMEN,1995,1.5
COL-1996,COL,SUICIDE,WOMEN,1996,1.4
COL-1997,COL,SUICIDE,WOMEN,1997,1.4
COL-1998,COL,SUICIDE,WOMEN,1998,2.4
COL-1999,COL,SUICIDE,WOMEN,1999,2.2
COL-2000,COL,SUICIDE,WOMEN,2000,2.4
COL-2001,COL,SUICIDE,WOMEN,2001,2.3
COL-2002,COL,SUICIDE,WOMEN,2002,2.4
COL-2003,COL,SUICIDE,WOMEN,2003,2.4
COL-2004,COL,SUICIDE,WOMEN,2004,2.1
COL-2005,COL,SUICIDE,WOMEN,2005,2.0
COL-2006,COL,SUICIDE,WOMEN,2006,1.9
COL-2007,COL,SUICIDE,WOMEN,2007,1.7
COL-2008,COL,SUICIDE,WOMEN,2008,1.8
COL-2009,COL,SUICIDE,WOMEN,2009,1.8
COL-2010,COL,SUICIDE,WOMEN,2010,1.5
COL-2011,COL,SUICIDE,WOMEN,2011,1.5
COL-2012,COL,SUICIDE,WOMEN,2012,1.5
COL-2013,COL,SUICIDE,WOMEN,2013,1.6
COL-2014,COL,SUICIDE,WOMEN,2014,1.4
COL-2015,COL,SUICIDE,WOMEN,2015,1.9
COL-2016,COL,SUICIDE,WOMEN,2016,1.6
COL-2017,COL,SUICIDE,WOMEN,2017,1.9
COL-2018,COL,SUICIDE,WOMEN,2018,1.8
COL-2019,COL,SUICIDE,WOMEN,2019,2.1
CRI-1990,CRI,SUICIDE,MEN,1990,14.2
CRI-1991,CRI,SUICIDE,MEN,1991,12.7
CRI-1992,CRI,SUICIDE,MEN,1992,13.3
CRI-1993,CRI,SUICIDE,MEN,1993,13.5
CRI-1994,CRI,SUICIDE,MEN,1994,12.2
CRI-1995,CRI,SUICIDE,MEN,1995,12.2
CRI-1996,CRI,SUICIDE,MEN,1996,13.1
CRI-1997,CRI,SUICIDE,MEN,1997,11.3
CRI-1998,CRI,SUICIDE,MEN,1998,13.1
CRI-1999,CRI,SUICIDE,MEN,1999,13.3
CRI-2000,CRI,SUICIDE,MEN,2000,13.8
CRI-2001,CRI,SUICIDE,MEN,2001,12.6
CRI-2002,CRI,SUICIDE,MEN,2002,15.0
CRI-2003,CRI,SUICIDE,MEN,2003,16.4
CRI-2004,CRI,SUICIDE,MEN,2004,15.9
CRI-2005,CRI,SUICIDE,MEN,2005,13.0
CRI-2006,CRI,SUICIDE,MEN,2006,15.0
CRI-2007,CRI,SUICIDE,MEN,2007,11.1
CRI-2008,CRI,SUICIDE,MEN,2008,11.2
CRI-2009,CRI,SUICIDE,MEN,2009,11.7
CRI-2010,CRI,SUICIDE,MEN,2010,12.6
CRI-2011,CRI,SUICIDE,MEN,2011,12.2
CRI-2012,CRI,SUICIDE,MEN,2012,11.9
CRI-2013,CRI,SUICIDE,MEN,2013,12.8
CRI-2014,CRI,SUICIDE,MEN,2014,10.0
CRI-2015,CRI,SUICIDE,MEN,2015,11.6
CRI-2016,CRI,SUICIDE,MEN,2016,12.0
CRI-2017,CRI,SUICIDE,MEN,2017,9.3
CRI-2018,CRI,SUICIDE,MEN,2018,13.0
CRI-2019,CRI,SUICIDE,MEN,2019,13.8
CRI-2020,CRI,SUICIDE,MEN,2020,11.3
CRI-1990,CRI,SUICIDE,WOMEN,1990,1.5
CRI-1991,CRI,SUICIDE,WOMEN,1991,1.1
CRI-1992,CRI,SUICIDE,WOMEN,1992,1.6
CRI-1993,CRI,SUICIDE,WOMEN,1993,2.0
CRI-1994,CRI,SUICIDE,WOMEN,1994,1.9
CRI-1995,CRI,SUICIDE,WOMEN,1995,2.7
CRI-1996,CRI,SUICIDE,WOMEN,1996,1.3
CRI-1997,CRI,SUICIDE,WOMEN,1997,1.6
CRI-1998,CRI,SUICIDE,WOMEN,1998,1.3
CRI-1999,CRI,SUICIDE,WOMEN,1999,1.2
CRI-2000,CRI,SUICIDE,WOMEN,2000,1.6
CRI-2001,CRI,SUICIDE,WOMEN,2001,1.5
CRI-2002,CRI,SUICIDE,WOMEN,2002,1.9
CRI-2003,CRI,SUICIDE,WOMEN,2003,2.2
CRI-2004,CRI,SUICIDE,WOMEN,2004,2.2
CRI-2005,CRI,SUICIDE,WOMEN,2005,1.8
CRI-2006,CRI,SUICIDE,WOMEN,2006,2.5
CRI-2007,CRI,SUICIDE,WOMEN,2007,1.8
CRI-2008,CRI,SUICIDE,WOMEN,2008,1.6
CRI-2009,CRI,SUICIDE,WOMEN,2009,1.8
CRI-2010,CRI,SUICIDE,WOMEN,2010,1.9
CRI-2011,CRI,SUICIDE,WOMEN,2011,2.3
CRI-2012,CRI,SUICIDE,WOMEN,2012,1.8
CRI-2013,CRI,SUICIDE,WOMEN,2013,1.6
CRI-2014,CRI,SUICIDE,WOMEN,2014,1.9
CRI-2015,CRI,SUICIDE,WOMEN,2015,2.1
CRI-2016,CRI,SUICIDE,WOMEN,2016,2.1
CRI-2017,CRI,SUICIDE,WOMEN,2017,2.2
CRI-2018,CRI,SUICIDE,WOMEN,2018,3.0
CRI-2019,CRI,SUICIDE,WOMEN,2019,2.0
CRI-2020,CRI,SUICIDE,WOMEN,2020,2.8
EST-1990,EST,SUICIDE,MEN,1990,49.5
EST-1991,EST,SUICIDE,MEN,1991,53.0
EST-1992,EST,SUICIDE,MEN,1992,61.1
EST-1993,EST,SUICIDE,MEN,1993,75.4
EST-1994,EST,SUICIDE,MEN,1994,81.0
EST-1995,EST,SUICIDE,MEN,1995,78.1
EST-1996,EST,SUICIDE,MEN,1996,77.9
EST-1997,EST,SUICIDE,MEN,1997,75.7
EST-1998,EST,SUICIDE,MEN,1998,68.9
EST-1999,EST,SUICIDE,MEN,1999,66.7
EST-2000,EST,SUICIDE,MEN,2000,48.4
EST-2001,EST,SUICIDE,MEN,2001,51.2
EST-2002,EST,SUICIDE,MEN,2002,49.5
EST-2003,EST,SUICIDE,MEN,2003,45.6
EST-2004,EST,SUICIDE,MEN,2004,44.0
EST-2005,EST,SUICIDE,MEN,2005,36.3
EST-2006,EST,SUICIDE,MEN,2006,30.9
EST-2007,EST,SUICIDE,MEN,2007,36.6
EST-2008,EST,SUICIDE,MEN,2008,31.5
EST-2009,EST,SUICIDE,MEN,2009,36.4
EST-2010,EST,SUICIDE,MEN,2010,29.6
EST-2011,EST,SUICIDE,MEN,2011,29.5
EST-2012,EST,SUICIDE,MEN,2012,31.8
EST-2013,EST,SUICIDE,MEN,2013,29.3
EST-2014,EST,SUICIDE,MEN,2014,32.6
EST-2015,EST,SUICIDE,MEN,2015,27.0
EST-2016,EST,SUICIDE,MEN,2016,24.4
EST-2017,EST,SUICIDE,MEN,2017,28.4
EST-2018,EST,SUICIDE,MEN,2018,25.1
EST-2019,EST,SUICIDE,MEN,2019,24.5
EST-2020,EST,SUICIDE,MEN,2020,26.9
EST-1990,EST,SUICIDE,WOMEN,1990,15.2
EST-1991,EST,SUICIDE,WOMEN,1991,13.6
EST-1992,EST,SUICIDE,WOMEN,1992,15.6
EST-1993,EST,SUICIDE,WOMEN,1993,16.0
EST-1994,EST,SUICIDE,WOMEN,1994,15.4
EST-1995,EST,SUICIDE,WOMEN,1995,16.6
EST-1996,EST,SUICIDE,WOMEN,1996,15.0
EST-1997,EST,SUICIDE,WOMEN,1997,12.1
EST-1998,EST,SUICIDE,WOMEN,1998,10.9
EST-1999,EST,SUICIDE,WOMEN,1999,12.3
EST-2000,EST,SUICIDE,WOMEN,2000,11.2
EST-2001,EST,SUICIDE,WOMEN,2001,11.3
EST-2002,EST,SUICIDE,WOMEN,2002,9.7
EST-2003,EST,SUICIDE,WOMEN,2003,8.6
EST-2004,EST,SUICIDE,WOMEN,2004,8.0
EST-2005,EST,SUICIDE,WOMEN,2005,6.8
EST-2006,EST,SUICIDE,WOMEN,2006,6.9
EST-2007,EST,SUICIDE,WOMEN,2007,5.8
EST-2008,EST,SUICIDE,WOMEN,2008,6.9
EST-2009,EST,SUICIDE,WOMEN,2009,6.3
EST-2010,EST,SUICIDE,WOMEN,2010,5.3
EST-2011,EST,SUICIDE,WOMEN,2011,5.2
EST-2012,EST,SUICIDE,WOMEN,2012,5.5
EST-2013,EST,SUICIDE,WOMEN,2013,5.6
EST-2014,EST,SUICIDE,WOMEN,2014,6.2
EST-2015,EST,SUICIDE,WOMEN,2015,4.6
EST-2016,EST,SUICIDE,WOMEN,2016,4.7
EST-2017,EST,SUICIDE,WOMEN,2017,6.9
EST-2018,EST,SUICIDE,WOMEN,2018,5.5
EST-2019,EST,SUICIDE,WOMEN,2019,5.3
EST-2020,EST,SUICIDE,WOMEN,2020,6.2
ISR-1990,ISR,SUICIDE,MEN,1990,13.8
ISR-1991,ISR,SUICIDE,MEN,1991,15.1
ISR-1992,ISR,SUICIDE,MEN,1992,14.9
ISR-1993,ISR,SUICIDE,MEN,1993,14.5
ISR-1994,ISR,SUICIDE,MEN,1994,15.6
ISR-1995,ISR,SUICIDE,MEN,1995,12.9
ISR-1996,ISR,SUICIDE,MEN,1996,11.2
ISR-1997,ISR,SUICIDE,MEN,1997,13.7
ISR-1998,ISR,SUICIDE,MEN,1998,10.9
ISR-1999,ISR,SUICIDE,MEN,1999,12.2
ISR-2000,ISR,SUICIDE,MEN,2000,12.2
ISR-2001,ISR,SUICIDE,MEN,2001,12.8
ISR-2002,ISR,SUICIDE,MEN,2002,11.1
ISR-2003,ISR,SUICIDE,MEN,2003,13.3
ISR-2004,ISR,SUICIDE,MEN,2004,11.8
ISR-2005,ISR,SUICIDE,MEN,2005,11.1
ISR-2006,ISR,SUICIDE,MEN,2006,9.7
ISR-2007,ISR,SUICIDE,MEN,2007,9.3
ISR-2008,ISR,SUICIDE,MEN,2008,10.3
ISR-2009,ISR,SUICIDE,MEN,2009,10.2
ISR-2010,ISR,SUICIDE,MEN,2010,13.0
ISR-2011,ISR,SUICIDE,MEN,2011,10.8
ISR-2012,ISR,SUICIDE,MEN,2012,11.3
ISR-2013,ISR,SUICIDE,MEN,2013,9.3
ISR-2014,ISR,SUICIDE,MEN,2014,9.0
ISR-2015,ISR,SUICIDE,MEN,2015,8.1
ISR-2016,ISR,SUICIDE,MEN,2016,9.7
ISR-2017,ISR,SUICIDE,MEN,2017,9.1
ISR-2018,ISR,SUICIDE,MEN,2018,10.2
ISR-2019,ISR,SUICIDE,MEN,2019,9.2
ISR-2020,ISR,SUICIDE,MEN,2020,9.4
ISR-1990,ISR,SUICIDE,WOMEN,1990,4.9
ISR-1991,ISR,SUICIDE,WOMEN,1991,5.8
ISR-1992,ISR,SUICIDE,WOMEN,1992,5.3
ISR-1993,ISR,SUICIDE,WOMEN,1993,5.0
ISR-1994,ISR,SUICIDE,WOMEN,1994,5.9
ISR-1995,ISR,SUICIDE,WOMEN,1995,4.9
ISR-1996,ISR,SUICIDE,WOMEN,1996,3.5
ISR-1997,ISR,SUICIDE,WOMEN,1997,3.5
ISR-1998,ISR,SUICIDE,WOMEN,1998,3.3
ISR-1999,ISR,SUICIDE,WOMEN,1999,3.0
ISR-2000,ISR,SUICIDE,WOMEN,2000,3.4
ISR-2001,ISR,SUICIDE,WOMEN,2001,2.9
ISR-2002,ISR,SUICIDE,WOMEN,2002,3.3
ISR-2003,ISR,SUICIDE,WOMEN,2003,2.8
ISR-2004,ISR,SUICIDE,WOMEN,2004,3.2
ISR-2005,ISR,SUICIDE,WOMEN,2005,4.2
ISR-2006,ISR,SUICIDE,WOMEN,2006,2.9
ISR-2007,ISR,SUICIDE,WOMEN,2007,2.1
ISR-2008,ISR,SUICIDE,WOMEN,2008,1.9
ISR-2009,ISR,SUICIDE,WOMEN,2009,2.8
ISR-2010,ISR,SUICIDE,WOMEN,2010,2.7
ISR-2011,ISR,SUICIDE,WOMEN,2011,2.5
ISR-2012,ISR,SUICIDE,WOMEN,2012,2.4
ISR-2013,ISR,SUICIDE,WOMEN,2013,2.4
ISR-2014,ISR,SUICIDE,WOMEN,2014,2.4
ISR-2015,ISR,SUICIDE,WOMEN,2015,2.1
ISR-2016,ISR,SUICIDE,WOMEN,2016,1.8
ISR-2017,ISR,SUICIDE,WOMEN,2017,2.5
ISR-2018,ISR,SUICIDE,WOMEN,2018,2.5
ISR-2019,ISR,SUICIDE,WOMEN,2019,2.4
ISR-2020,ISR,SUICIDE,WOMEN,2020,2.4
LVA-1990,LVA,SUICIDE,MEN,1990,50.9
LVA-1991,LVA,SUICIDE,MEN,1991,54.2
LVA-1992,LVA,SUICIDE,MEN,1992,65.7
LVA-1993,LVA,SUICIDE,MEN,1993,82.1
LVA-1994,LVA,SUICIDE,MEN,1994,79.2
LVA-1995,LVA,SUICIDE,MEN,1995,78.8
LVA-1996,LVA,SUICIDE,MEN,1996,71.6
LVA-1997,LVA,SUICIDE,MEN,1997,68.9
LVA-1998,LVA,SUICIDE,MEN,1998,64.9
LVA-1999,LVA,SUICIDE,MEN,1999,58.2
LVA-2000,LVA,SUICIDE,MEN,2000,63.6
LVA-2001,LVA,SUICIDE,MEN,2001,56.5
LVA-2002,LVA,SUICIDE,MEN,2002,52.7
LVA-2003,LVA,SUICIDE,MEN,2003,49.9
LVA-2004,LVA,SUICIDE,MEN,2004,46.6
LVA-2005,LVA,SUICIDE,MEN,2005,44.3
LVA-2006,LVA,SUICIDE,MEN,2006,41.6
LVA-2007,LVA,SUICIDE,MEN,2007,38.7
LVA-2008,LVA,SUICIDE,MEN,2008,44.3
LVA-2009,LVA,SUICIDE,MEN,2009,43.6
LVA-2010,LVA,SUICIDE,MEN,2010,40.1
